title,created_at,user_id,username,category_name,subcategory_name
When did you tell people?,2018-02-23T14:50:24.412Z,2250612,ladywhalephant,PREGNANCY,FIRST TRIMESTER
Second hand smoke while pregnant?,2018-03-10T15:03:26.977Z,2239407,knottie28026825baeb9327,PREGNANCY,FIRST TRIMESTER
Decidual Cast spotting?,2017-09-14T21:37:46.458Z,1841253,Knottie1455660850,PREGNANCY,FIRST TRIMESTER
"I'm currently still breastfeeding my first born, my question is when will my milk run out? I'm 9 weeks into this pregency and doesn't seem to be slowing down. ",2018-02-15T00:58:26.375Z,31638,Sarah&Kysen,PREGNANCY,FIRST TRIMESTER
I have 8 weeks and 6 days and I just done feel pregnant today. Is that normal? I have no sore boobs or not throwing up. I am so nervous ,2018-03-08T15:08:09.446Z,2203157,shelbyjacobson,PREGNANCY,FIRST TRIMESTER
Got my first ultrasound yesterday and they couldn’t find the heartbeat? ,2018-03-15T14:51:52.732Z,2194539,knottieb7d3ad95d6da1216,PREGNANCY,FIRST TRIMESTER
Hey guys I have a couple questions! My last baby was 9 years ago and this pregnancy is so different! I am 9 weeks now.  Is anyone else suffering from uti and other infections? ,2017-09-13T03:14:13.232Z,1869731,kmc0416,PREGNANCY,FIRST TRIMESTER
Bleeding during papsmear?,2018-03-21T00:01:09.833Z,2277879,knottieb0c4ac0fd9a2c518,PREGNANCY,FIRST TRIMESTER
Anyone else with a young baby?,2018-03-03T00:31:44.938Z,2268184,knottie0667e8d8256e1534,PREGNANCY,FIRST TRIMESTER
I desperately need remedies for too much farting!!  14w0d I can’t stop tooting are there any safe remedies for pregnancy farts?,2018-03-06T04:12:03.159Z,2237529,kotakinz,PREGNANCY,FIRST TRIMESTER
"I am 4 weeks and 1 day, this is my first pregnancy. Other than being Type 1 diabetic I am healthy.... but I am so nervous about miscarriage. Words of wisdom/ reassurance?",2017-09-09T02:17:39.510Z,1875092,jennnoe13,PREGNANCY,FIRST TRIMESTER
Is it okay to eat pineapples?,2018-02-08T22:56:23.393Z,2156002,assfghjklmnbvcxz,PREGNANCY,FIRST TRIMESTER
Bleeding after miscarriage?,2018-03-18T20:36:06.499Z,2248832,knottie056bfff6dc7e07df,PREGNANCY,FIRST TRIMESTER
"Conceived in Cuba, could I have Zika? ",2018-03-18T02:54:46.024Z,2287841,knottie9a7395c5619b7362,PREGNANCY,FIRST TRIMESTER
12 week ultrasound! Gender guesses anyone!? ,2017-09-02T12:47:55.324Z,1650417,MeghanStenta,PREGNANCY,FIRST TRIMESTER
"I met the man of my dreams, who I’ve always wanted in a partner two weeks ago. I just found out I’m pregnant 2day and it’s by my ex, who it really wasn’t meant to be. What do I do?",2017-12-07T00:11:46.623Z,1387066,mommaking2018,PREGNANCY,FIRST TRIMESTER
Can progesterone suppository gel bring up my levels and will I have a healthy pregnancy? ,2018-04-10T01:21:44.153Z,2339638,knottiecf4cc58ed74e1f90,PREGNANCY,FIRST TRIMESTER
1st appt is Friday &  first ultra sound is scheduled for the 22nd. Went to urgent care for cramps and light discharge (brown) Diag w/threatened Miscarriage. Should i be concerned?,2018-02-11T22:50:57.697Z,2224756,poppys_mama,PREGNANCY,FIRST TRIMESTER
I had a slight temperature on Sunday and been coughing up yellow phlegm since then I went to the after hours as I was scared the coughing could cause a miscarriage?,2017-09-05T01:49:43.682Z,1844829,knottie30859c175722a759,PREGNANCY,FIRST TRIMESTER
Could it be that I'm having a miscarriage? I don't have tender breasts anymore . I'm 9 weeks 2 days. I haven't gotten an ultrasound since I just recently moved to my hometown. ,2018-03-14T18:27:17.010Z,2236441,knottie63a9de9aeb47a39a,PREGNANCY,FIRST TRIMESTER
How long does implantation bleeding usually last? This is my second day of brown blood.,2018-03-14T00:56:18.101Z,2292699,bdream0916,PREGNANCY,FIRST TRIMESTER
"When I wiped after going to the bathroom to pee, I noticed a very faint pink color on the toilet paper. Does anyone know if this is normal? I am around 6wks 3d since lmp and do not",2018-03-09T18:53:41.282Z,2250203,knottiefcca46b071520722,PREGNANCY,FIRST TRIMESTER
What to eat if Pregnant with diabetes?,2017-09-07T20:46:22.352Z,1864510,knottie9f6526cd8dfa52dc,PREGNANCY,FIRST TRIMESTER
I found out I was pregnant at 12 weeks but I had no unusual symptoms from my cycle. Is that unusual ? I know every pregnancy and woman are different...,2018-03-09T14:31:18.662Z,2238873,lorelei92,PREGNANCY,FIRST TRIMESTER
"Both my husband and I are adopted, the records are sealed. We have no clue what runs in our families, which is terrifying! What would be the best tests to have done? ",2018-04-20T00:26:56.756Z,2367061,warrior_mama,PREGNANCY,FIRST TRIMESTER
 My HCG was at 211 on Monday and my doctor said that was a little low. This is my first pregnancy so I’m panicked. Any advice would be great?!?,2018-03-29T17:16:09.290Z,2322650,mrsdelte,PREGNANCY,FIRST TRIMESTER
I went to the ER for cramping and spotting. I just found out I am pregnant. My numbers are low 498. Should I be concern about a miscarriage?,2017-09-13T01:45:56.406Z,1870749,knottie810c07025ce7127c,PREGNANCY,FIRST TRIMESTER
Expired condoms?!,2018-04-18T18:33:42.372Z,2364869,knottie772b4c119e584d44,PREGNANCY,FIRST TRIMESTER
Are my levels normal at 4 weeks and 6 days?,2018-04-18T18:18:38.525Z,2351188,madisynkrentz,PREGNANCY,FIRST TRIMESTER
I’m seven weeks and 4 days pregnant right now and I’m having a lot of trouble with morning sickness (or as I call it all day sickness). Any suggestions to help with this?,2018-03-28T22:25:47.649Z,2293052,knottie72b1bab90ab3846c,PREGNANCY,FIRST TRIMESTER
"I have been to the doctor and have gotten a postive pregnancy test. I am entering the first day of my would be period, and I have light bleeding and light cramping. Is this normal?",2017-09-10T11:44:07.920Z,1868003,enmarsh1,PREGNANCY,FIRST TRIMESTER
We are going camping with people I dont like very much how do I stay calm and be nice?,2018-03-22T19:06:57.665Z,2198123,11carina03,PREGNANCY,FIRST TRIMESTER
4 weeks and 6 days is cramping still normal?,2018-03-01T22:19:16.167Z,1506377,kashariF,PREGNANCY,FIRST TRIMESTER
Does hcg still double every 48-72  hours at almost 6 weeks? mine was 4858 at 5 weeks 4 days ,2018-03-03T00:25:33.096Z,2246287,knottie8498c92429158855,PREGNANCY,FIRST TRIMESTER
I just found out I'm pregnant maybe 5 weeks and I've been taking minocycline for my rosacea. Should I be worried ? I have stopped taking them since I found out. ,2017-09-11T01:16:15.820Z,1804386,knottiec6814f9b5e7478b9,PREGNANCY,FIRST TRIMESTER
How long can implantation bleeding last?,2018-04-22T13:43:25.068Z,2338722,CrystaM,PREGNANCY,FIRST TRIMESTER
Im 8weeks and 4 days my baby measured 1.55cm is that normal?,2018-04-22T03:13:37.987Z,2370523,knottie094f48d1aa29e107,PREGNANCY,FIRST TRIMESTER
Period like cramps at 5 weeks?,2018-02-11T14:08:29.717Z,2208010,Knottie43170339,PREGNANCY,FIRST TRIMESTER
What does it mean when my nipples hurt?,2017-09-04T15:29:12.447Z,1866237,knottie15dd79a6170a9eba,PREGNANCY,FIRST TRIMESTER
"I think I had a miscarriage, help? ",2018-04-16T04:00:22.205Z,2338397,jessherida3,PREGNANCY,FIRST TRIMESTER
Am I able to take alkaseltzer for cold symptom relief? ,2018-04-11T16:30:35.427Z,2238945,taylor_mat1997,PREGNANCY,FIRST TRIMESTER
"Do I get another shower, or can I have a baby sprinkle? ",2018-05-02T18:21:09.163Z,2118017,sleannewood,PREGNANCY,FIRST TRIMESTER
8 week normal bpm? Mine was 134?!! ,2017-09-05T14:14:07.567Z,1832497,knottief6b4729c346e840a,PREGNANCY,FIRST TRIMESTER
"I usually eat meat, and now the thought of it is repulsive. Is this normal? And what can I do to substitute for the protein?",2018-02-17T14:58:09.974Z,1960179,meowsarah,PREGNANCY,FIRST TRIMESTER
Am I pregnant? Has anyone else had this experience? ,2018-04-29T15:30:23.896Z,2385084,knottie9cec94b041ece18d,PREGNANCY,FIRST TRIMESTER
Trans Nuchal testing ? Required for high risk twins?,2018-04-04T17:00:14.995Z,2222813,lwillson27,PREGNANCY,FIRST TRIMESTER
I pull my stomach in without me knowing. Is that harmfull for the baby?,2017-09-06T06:41:01.072Z,1838840,knottie3b318a2ca0a3f7bf,PREGNANCY,FIRST TRIMESTER
What is normal?,2018-03-20T19:19:26.826Z,2282958,lindselew,PREGNANCY,FIRST TRIMESTER
Is a pelvic exam safe during first trimester?,2018-02-20T01:33:11.683Z,2213837,st19997,PREGNANCY,FIRST TRIMESTER
Is shortness of breath due to lack of exercise?,2018-03-23T02:36:27.518Z,2311299,knottie562dc2e44cb56953,PREGNANCY,FIRST TRIMESTER
Is it safe to take fluoxetine??,2017-09-06T12:42:20.626Z,1870178,knottie53d0f7683b596ae3,PREGNANCY,FIRST TRIMESTER
Baby boy name suggestions? TIA,2018-01-27T13:17:24.858Z,1855467,purkeymama2018,PREGNANCY,FIRST TRIMESTER
I don’t want to argue with my MIL I just want her to respect what my husband and I are doing. What should I do?,2018-02-06T12:42:56.689Z,2204080,knottieba02e8098f491767,PREGNANCY,FIRST TRIMESTER
"Bleeding at 4weeks 4days it's light not like period, and very light in colour..  approx 15dpo cramping as usually for the past few days??",2018-03-12T19:07:48.114Z,379817,Kimberley.,PREGNANCY,FIRST TRIMESTER
i m 5 week pregnant but my hcg is 775.6???should i be worried,2017-09-06T14:56:19.140Z,1870408,knottie50bc2ea395c069d8,PREGNANCY,FIRST TRIMESTER
I’ve got all day sickness and not keeping anything down. I’ve lost over 6kgs in 2 wks. Been on IV fluids for dehydration and am absolutely exhausted. Is this weight loss safe?,2018-03-15T08:57:59.537Z,2279873,determinedbaby,PREGNANCY,FIRST TRIMESTER
saw a heartbeat of 172 bpm at 10 week ultrasound. Chance of misscarriage after healthy heartbeat? ,2018-02-21T23:44:17.881Z,2142977,chelsm97,PREGNANCY,FIRST TRIMESTER
"Showing at 9 weeks and eating healthy. I’m short, so wondering if this is normal?",2018-02-21T01:27:02.407Z,2174425,knottie9a6a827a98b336d7,PREGNANCY,FIRST TRIMESTER
Enriched Bleached Flour?,2017-09-10T04:32:56.353Z,1818991,eboneenichole,PREGNANCY,FIRST TRIMESTER
Should I be worried about the viability or does my nurse have a horrible bedside manner ?,2018-03-22T12:53:05.794Z,2311557,knottie47124ee17e8dd046,PREGNANCY,FIRST TRIMESTER
How likely am I to have multiples?,2018-02-12T15:33:41.056Z,2186603,Knottiebe8d04a96fb3d603,PREGNANCY,FIRST TRIMESTER
1st appointment?,2018-01-22T23:07:46.961Z,2171229,palegirlsquad,PREGNANCY,FIRST TRIMESTER
Light brown discharge at 8 weeks? No pain btw or cramping,2017-08-29T06:57:21.266Z,1847134,karlaaaa_12,PREGNANCY,FIRST TRIMESTER
"When should you start taking calcium supplements if you don't get calcium in your regular diet? In the 1st, 2nd, or 3rd trimester?",2018-03-27T23:18:30.467Z,2314521,knottie788c78ebab36f630,PREGNANCY,FIRST TRIMESTER
Symptoms??,2018-03-27T13:48:14.210Z,2229297,knottie3e02ade09cf0df33,PREGNANCY,FIRST TRIMESTER
What are some safe tactics to quit smoking ASAP? ,2018-03-21T16:35:50.896Z,2309893,knottie9c81d53fd4468a6d,PREGNANCY,FIRST TRIMESTER
"Prenatal vitamin that won't cause ""niacin flush?"" ",2017-09-07T10:11:11.339Z,1868014,knottie767325a1a14bc7a7,PREGNANCY,FIRST TRIMESTER
Will I see a heartbeat at a 7 week scan??,2018-03-21T03:56:58.759Z,2286094,knottie0d139b572a733c5d,PREGNANCY,FIRST TRIMESTER
Belly stretching and minor aches at 6w4d. Should I be concerned? ,2018-03-18T15:45:23.230Z,2297117,ddrsmnth,PREGNANCY,FIRST TRIMESTER
Anyone else feel disappointed that first ultrasound revealed you're not as far along as you thought?,2017-10-26T22:02:02.281Z,1934249,chelxter,PREGNANCY,FIRST TRIMESTER
Hi everyone! I am 8weeks pregnant with my second baby! Is it normal that I already have a belly showing and that my jeans won't fit anymore?? Thanks!,2017-09-04T16:27:59.024Z,1856362,catherinevan82,PREGNANCY,FIRST TRIMESTER
Ttc Got a light shorter period am i pregnant?,2018-03-05T20:43:38.019Z,2274798,knottie4ab300295b52ad9a,PREGNANCY,FIRST TRIMESTER
"my first child is turning 1 tomorrow and her party is on saturday, i dont want to take her day away from her, how much longer should i wait to announce pregnancy?",2018-03-05T18:30:58.878Z,2269263,raeeofsunshine,PREGNANCY,FIRST TRIMESTER
I don't feel like eating anything.. I am eating very less.. should I worry??,2018-02-21T23:26:08.836Z,2239215,first_time_mom_needs_help,PREGNANCY,FIRST TRIMESTER
Did anyone find anything helpful when dealing with fibroids? ,2017-08-30T00:32:24.548Z,1828686,raaah,PREGNANCY,FIRST TRIMESTER
I have a migraine and I'm 11 weeks is Tylenol okay to take? ,2018-02-14T01:36:32.717Z,2117338,josieee_v,PREGNANCY,FIRST TRIMESTER
Feeling pain in my right underarm and both boobs ? 4w 2d pregnant ,2018-05-01T22:53:35.725Z,2388093,knottiec856e5d3f4ed9cc8,PREGNANCY,FIRST TRIMESTER
How far along am I?,2018-05-01T13:30:31.086Z,2379631,tay2018,PREGNANCY,FIRST TRIMESTER
Is it safe to take collagen supplements?,2017-08-30T18:29:30.007Z,1808638,monimir10,PREGNANCY,FIRST TRIMESTER
How do you handle stress during the first trimester?,2018-04-10T00:12:45.818Z,2291447,brittaniahutto,PREGNANCY,FIRST TRIMESTER
It feel like I’m getting sick. My throat is scratchy. What are somethings I can possibly take for this while 11 weeks pregnant?,2018-02-27T21:58:06.412Z,2186701,kdizzzzle,PREGNANCY,FIRST TRIMESTER
Is it normal to have no appetite at 7 weeks?,2018-02-04T16:50:58.279Z,2180984,newmommaxo,PREGNANCY,FIRST TRIMESTER
Has any one else taken fioricet for migraines while pregnant?,2017-09-03T20:38:31.128Z,227953,mkitterlin,PREGNANCY,FIRST TRIMESTER
Vaginal spasms? ,2018-02-18T02:03:32.270Z,2176558,bumblejoy,PREGNANCY,FIRST TRIMESTER
Has anyone used Eastern Medicine to help relieve morning sickness? ,2018-04-13T17:06:13.519Z,98590,bluecheese11,PREGNANCY,FIRST TRIMESTER
Who’s the father?,2018-04-13T00:34:57.149Z,2353637,honduran93,PREGNANCY,FIRST TRIMESTER
Does anyone know how much the Clari test cost? ,2017-09-08T16:34:00.846Z,1787668,seabrookes,PREGNANCY,FIRST TRIMESTER
"Red flushed skin , looks like I have a sunburn. 😮 I’m not itchy and it doesn’t hurt. I have an appointment on Tuesday with my OB. Has this happened to anyone? ",2018-03-05T05:17:45.848Z,2215297,lexinicole18,PREGNANCY,FIRST TRIMESTER
I fell REALLY hard on my butt on ice. I’m around 6-7 weeks pregnant. With white discharge but no bleeding? Help?!,2018-02-19T22:38:59.032Z,2224721,mamamayapis,PREGNANCY,FIRST TRIMESTER
Is it okay to continue wearing a belly ring during pregnancy?,2018-03-10T06:35:37.515Z,2166440,jzpda_,PREGNANCY,FIRST TRIMESTER
Is it ok to be spotting at 13 weeks? It was bright red but im not cramping,2017-08-29T06:36:37.214Z,1828698,knottief927109d450779b4,PREGNANCY,FIRST TRIMESTER
Can I eat cookie dough ice cream?,2018-02-14T16:53:35.147Z,1994285,fcljgrimble,PREGNANCY,FIRST TRIMESTER
Is this normal? Has anyone experienced this?,2017-11-09T15:03:54.140Z,1973079,babyahloo,PREGNANCY,FIRST TRIMESTER
I found out 2 weeks ago i was pregnant Monday I had my first ultrasound found out I was 13 weeks My SO wants me to get an abortion I said no now he’s not speaking to me what to do?,2018-05-16T19:09:52.753Z,2396745,jmclacks,PREGNANCY,FIRST TRIMESTER
My brown spotting has gotten worse. Is that common?,2017-09-04T23:55:11.659Z,1854143,haliebear18,PREGNANCY,FIRST TRIMESTER
Can I eat prawns?,2018-04-25T20:37:59.686Z,2356451,knottie60a7a0cbec7ad3e4,PREGNANCY,FIRST TRIMESTER
Is anyone else scared or reluctant to tell some friends and family members that you’re expecting? ,2018-01-25T04:09:15.143Z,2181984,lunitadulcedemiel,PREGNANCY,FIRST TRIMESTER
How to fix a broken relationship? ,2018-02-25T02:30:11.189Z,2194805,mermaid864,PREGNANCY,FIRST TRIMESTER
I'm 11 weeks pregnant and I'm starting to get a rash on my neck under my hair... is this normal?,2017-09-04T06:07:14.873Z,1848954,knottie55e3dd4168e8734e,PREGNANCY,FIRST TRIMESTER
Short term disability with new open enrollment?,2018-04-11T04:13:03.252Z,2348195,karinavu,PREGNANCY,FIRST TRIMESTER
Any suggestions on bloating in first trimester?,2018-02-09T21:44:39.173Z,2209919,knottiecb115d74d7fd4b82,PREGNANCY,FIRST TRIMESTER
Down syndrome screening numbers?,2018-01-26T17:02:46.442Z,2052952,stephaniehanson,PREGNANCY,FIRST TRIMESTER
I'm 12 weeks pregnant &I I've thrown up about 12 times in a row & I feel a strange pressure at the top of my stomach is that normal?,2017-09-06T13:02:53.458Z,1784950,rubieee,PREGNANCY,FIRST TRIMESTER
Hen do Dance class?,2018-03-28T17:11:40.222Z,2300526,knottie9c52861ce6a619b0,PREGNANCY,FIRST TRIMESTER
"I am having some lower back pain, like around my tail bone. It sort of comes and goes, but today it is a little stronger and causing me to worry. No bleeding though. Normal or not?",2018-03-28T16:12:04.749Z,2324509,danielledros,PREGNANCY,FIRST TRIMESTER
"Having sharp,  shooting pains in the center of my lower abdomen.  Normal at 12 weeks?",2018-03-06T22:34:12.185Z,1771774,Knottie20752490,PREGNANCY,FIRST TRIMESTER
8 weeks with severe hemorrhoids...any relief?! I'm miserable!,2017-08-30T16:00:40.934Z,1817853,sbtv,PREGNANCY,FIRST TRIMESTER
Can I eat rotisserie chicken? ,2018-03-06T20:05:24.549Z,2231870,amylangille,PREGNANCY,FIRST TRIMESTER
Are xerox machine and scanning documents are harmful to pregnant?,2018-03-05T09:21:13.924Z,2158890,knottie2984088e228002ca,PREGNANCY,FIRST TRIMESTER
I have gastroenteritis that is not getting better after 7 days. I am 6 weeks pregnant. Any risks?,2018-03-05T02:12:58.342Z,2024675,knottie04de6a0db1835d1d,PREGNANCY,FIRST TRIMESTER
What was your 4th labour like ?,2017-09-06T00:24:31.315Z,1814218,kelz1987,PREGNANCY,FIRST TRIMESTER
Can you run a fast race during the 1st trimester of pregnancy?,2018-05-11T15:32:22.137Z,2391916,eblomback,PREGNANCY,FIRST TRIMESTER
TWW (with period due tomorrow) and brown sticky discharge. Is this normal or likely start of my period ?,2018-05-11T03:51:44.543Z,2387189,_lou_,PREGNANCY,FIRST TRIMESTER
Painful lump on th back of my head! Is this normal?,2018-05-11T03:51:36.486Z,83690,lailibebo,PREGNANCY,FIRST TRIMESTER
I'm about 6 weeks and I started off just spotting but now I'm bleeding with like my period but I went to the doctors and they said there's no sign of mc what else could it be ? ,2017-09-04T13:22:53.558Z,1860495,knottie19d05641d5cc9c07,PREGNANCY,FIRST TRIMESTER
"What do you consider the difference between spotting & bleeding? 7 weeks, been having this problem the last few days. Midwife is coming to check, but what are your experiences?",2018-04-20T13:10:23.494Z,2365970,srp1012190,PREGNANCY,FIRST TRIMESTER
Anyone else get stretch marks really early?,2018-03-25T06:38:05.565Z,2179950,abi_bunny,PREGNANCY,FIRST TRIMESTER
Spam me with boy names. Found out we're having a boy and have no names! Suggestions?,2018-03-24T01:07:29.079Z,2177782,Knottie1426304777,PREGNANCY,FIRST TRIMESTER
Is it bad getting inside the beach while being pregnant ? ,2017-09-04T03:45:25.495Z,1797655,knottie934696fd6ce25f7a,PREGNANCY,FIRST TRIMESTER
Tilted pelvis and birth?,2018-03-03T02:13:59.536Z,2264424,livmary99,PREGNANCY,FIRST TRIMESTER
Becoming a stay at home mom?,2018-02-06T15:33:28.875Z,2068947,knottie1c2b9038de2e6fc3,PREGNANCY,FIRST TRIMESTER
I’m three months pregnant and everytime I reheat leftovers I end up throwing up (only when I eat reheated leftovers) anyone else?,2018-04-09T23:45:47.490Z,2282387,knottie5f1580bf8e1c481f,PREGNANCY,FIRST TRIMESTER
best obgyn practices in raleigh area for normal delivery,2017-09-07T22:31:12.816Z,1872891,daycom,PREGNANCY,FIRST TRIMESTER
Low rising HCG ,2018-03-23T18:56:41.302Z,2314073,Knottie1457968956,PREGNANCY,FIRST TRIMESTER
"Two miscarriages, two cycles in a row?",2018-03-23T12:47:33.766Z,2185197,knottieae4f4e2aa74a3c2a,PREGNANCY,FIRST TRIMESTER
Kind of just need someone to talk to....,2018-01-23T23:08:58.265Z,2184249,gingerfactory,PREGNANCY,FIRST TRIMESTER
1st appointment. Assuming I was 6 weeks. . Doctor did an US and only found a white spot.  Doing blood twice this week and then ultrasound on Friday again. Should I be worried?,2017-09-05T19:38:46.794Z,1839468,knottie916d810f3bbab485,PREGNANCY,FIRST TRIMESTER
"I had my nipples pierced previous to finding out I was pregnant, will breast feeding be a problem for me, they were healed when I took them out?",2018-02-24T21:22:40.652Z,2233428,mommyc1013,PREGNANCY,FIRST TRIMESTER
I am having asthma problems while pregnant.,2018-03-22T16:00:56.220Z,2311853,kgilly00,PREGNANCY,FIRST TRIMESTER
Uncertain viability and threatened miscarriage?,2018-03-07T21:03:31.395Z,2240590,cloandmunchkin,PREGNANCY,FIRST TRIMESTER
How soon can you get pregnant after a miscarriage?,2017-08-28T18:18:20.649Z,1774848,jordannn47,PREGNANCY,FIRST TRIMESTER
I am 4 weeks and 5 days pregnant and have a fever (that just started today) of 101.1 Fahrenheit ... I'm really worried about it hurting the baby?,2018-02-14T01:16:18.851Z,2217665,knottie44a9cdd1c06c3090,PREGNANCY,FIRST TRIMESTER
I think I’m pregnant again but that’s not possible I have the mirena iud. What do you ladies think?,2018-02-15T08:44:54.394Z,1411802,FirstBaby!!,PREGNANCY,FIRST TRIMESTER
I cant distinguish where my baby is in my 11week ultrasound?,2018-03-08T16:24:52.680Z,2210687,jessicasal904,PREGNANCY,FIRST TRIMESTER
When do you pick God parents?,2017-09-02T13:29:15.676Z,1739364,knottiee0bfe02c0faa0aa5,PREGNANCY,FIRST TRIMESTER
Spotting Im 5wk2d and ‘ve been spotting with pink/brownish and one-time with little red blood on toilet paper for 3ds. Went to OB but it’s too early to do anything. what to do?,2018-03-21T05:39:31.616Z,1838812,chocolate8love,PREGNANCY,FIRST TRIMESTER
Hello.. I am only about 10 and a half weeks pregnant and I am experiencing this really annoying awful pain in my diaphragm along with near constant gas bubbles as well. Normal or?,2018-02-28T05:03:42.247Z,2263064,bobochick,PREGNANCY,FIRST TRIMESTER
I’m having trouble coming up with a fun nickname for my best friend to call my child. Her name is Aubrey. We just want something fun with a ring to it! Any ideas ? ,2018-03-03T22:16:08.459Z,2267667,knottie22abd9537b26ba5f,PREGNANCY,FIRST TRIMESTER
Any obgyn recommendations near Lakewood Ohio (Cleveland)?,2017-09-07T12:25:26.138Z,1833131,knottie5ce1edd3601dc95b,PREGNANCY,FIRST TRIMESTER
"Does anyone have any suggestions on getting liquids in?  I’m 8 weeks and have been super nauseas, any liquids I try make it worse so I’m really not getting much.  Thank you!",2018-05-15T14:58:19.076Z,2397076,aevolponi,PREGNANCY,FIRST TRIMESTER
I'm 9 weeks for the last 2 days Ive had a non stop headache. No matter what I do I cant get rid of it. Should I be concerned or will it away? Thinking its stress maybe. ,2018-05-15T08:59:42.975Z,2368819,knottieacb1a6d962ac4f7a,PREGNANCY,FIRST TRIMESTER
"I'm a single mommy to be, I'm 10 weeks and 5 days. Is it normal to have regrets and to think that I'm not cut out to do this? I've always wanted a baby but not to be a single mom.",2018-05-15T08:45:48.706Z,2416109,bambi1011,PREGNANCY,FIRST TRIMESTER
First IVF- can progesterone suppositories mask a miscarriage?,2017-08-26T00:03:58.697Z,1735695,lcselly,PREGNANCY,FIRST TRIMESTER
Is it selfish to expect my boyfriend to come with me to appointments?,2018-05-15T01:38:17.460Z,2327609,taylorghart,PREGNANCY,FIRST TRIMESTER
"I thought I was taking prenatal vitamins turns out it’s only dha, will baby be ok? I’m now 10 weeks and been taking it for the past 5 weeks. ",2018-04-24T08:10:17.101Z,2375710,mamigem,PREGNANCY,FIRST TRIMESTER
"Okay, I am 11 weeks pregnant and since i found out i have been really lazy to where I don't do any house work, and can barely get in the shower on most days. Is it all in my head?",2018-01-28T22:15:05.147Z,2137799,taykayxo,PREGNANCY,FIRST TRIMESTER
I have been on the progesterone oil shots for a few weeks now. And I've noticed some of the oil leaking out of the site lately. Is this normal?,2017-09-04T13:00:59.305Z,1862047,apschwabauer,PREGNANCY,FIRST TRIMESTER
I am 6 weeks pregnant today from IVF we go Friday for our 1st US to see if its twins or not. I woke up this AM and my boobs aren't nearly as sore as they have been is this normal?,2018-04-10T12:53:52.401Z,1821844,jamie5759,PREGNANCY,FIRST TRIMESTER
Can i take Benadryl? I’m 8 weeks pregnant and my allergies are killing me.,2018-04-10T03:27:43.469Z,2311219,chrisdrags,PREGNANCY,FIRST TRIMESTER
Is caffeine free coke okay to drink?,2018-02-27T20:39:18.055Z,2228417,tieberh,PREGNANCY,FIRST TRIMESTER
Has anyone used LUSH products during their pregnancy?,2017-09-01T17:41:22.024Z,1760494,tm3560,PREGNANCY,FIRST TRIMESTER
Im 10 weeks pregnant woth my second child. With my forst i was sick every day! Now woth this one i barely feel pregnant. Im paranoid something is wrong...advice???,2018-03-27T20:48:00.666Z,2322859,knottieeb017b0f0a2b022e,PREGNANCY,FIRST TRIMESTER
Thought it would be fun to see how many of us are having their baby in December 2018! Has anyone gotten an ultrasound yet?,2018-04-17T02:58:58.256Z,2352345,tinamarie11489,PREGNANCY,FIRST TRIMESTER
Is it safe to relax my hair while pregnant? Not sure how safe the chemicals are. ,2018-03-25T19:55:02.974Z,2278933,1rainbowbaby,PREGNANCY,FIRST TRIMESTER
"Pelvic presure 8w2d , normal???? ",2017-08-29T19:02:10.226Z,1014807,monicaogden,PREGNANCY,FIRST TRIMESTER
"Boss wanted kids with now husband but is 44 years old ( and won’t adopt ) so she hates moms, thinks they shouldn’t work. How long should I wait before telling her?",2018-03-25T02:42:32.881Z,2316522,knottie69c34943294d5129,PREGNANCY,FIRST TRIMESTER
Is it normal to eat a lot? I'm constantly hungry. My first pregnancy was a total opposite & I could hold anything down ,2018-03-25T01:49:39.836Z,2305892,knottie8ea4fb9ced85d5c1,PREGNANCY,FIRST TRIMESTER
Am 6weeks +5 days my heart is bumping too fast what could be the problem ?,2018-05-06T10:36:35.034Z,2363869,knottiee195303f63ee69fb,PREGNANCY,FIRST TRIMESTER
"Hi ,  I'm 7 weeks pregnant and 2 days  This is my first pregnancy  And I'm experiencing sharp pain in my actual vagina , they last about 8 sec.  is this normal?  😕",2017-08-30T01:38:46.705Z,1844756,hopemays2018,PREGNANCY,FIRST TRIMESTER
I read in an article that diet sodas or artificial sweeteners are harmful to the baby. But my sisters  Dr. said they’ve never heard of that. Thoughts?,2018-02-22T01:51:07.080Z,2248518,knottie99a491f4eb69dfb7,PREGNANCY,FIRST TRIMESTER
"First pregnancy and at 12 weeks 2 days with light bleeding (Period/colour). Panicking, and wondering what is the risk of miscarriage?  ",2018-02-20T18:21:32.896Z,2122377,omiswheretheheartis,PREGNANCY,FIRST TRIMESTER
Is the dandelion pregnancy test known to give false positives?,2018-05-10T17:57:57.279Z,2387686,lexixile,PREGNANCY,FIRST TRIMESTER
Is it possible to hear the heartbeat before you see the fetal pole on a transvaginal ultrasound?,2017-09-01T20:45:55.673Z,1859845,lana.shelley,PREGNANCY,FIRST TRIMESTER
"Had Pap smear, 7 weeks pregnant - positive for hpv 16, really worried - should I be? ",2018-05-10T08:05:38.071Z,2377494,mrscbrannigan,PREGNANCY,FIRST TRIMESTER
Nicotine dependency and quitting ? ,2018-03-30T04:42:33.273Z,2297976,milf_shake,PREGNANCY,FIRST TRIMESTER
i didnt have any morning sickness until 6 weeks but even then it was only once or twice a week. i am now 12 weeks and still vomiting once in a while. is this normal? ,2018-03-23T13:14:08.075Z,2289856,skinnylittlebump,PREGNANCY,FIRST TRIMESTER
